"fid","ascendancy","parent","gender"
"9HVG-3HS",1782223128,"LYPR-VX5","Male"
"9HVG-3HS",1782223129,"LY6D-WK1","Female"
"MRRC-VW8",1782223130,"LY6D-VDY","Male"
"MRRC-VW8",1782223131,"LY6D-V66","Female"
"GVJL-NZS",1782223152,"GM3V-VGW","Male"
"GVJL-NZS",1782223153,"LTNG-7HW","Female"
"GSMV-H5Q",1782223200,"GGD2-2YK","Male"
"LVVH-2RV",1782223232,"GDK2-RRK","Male"
"LVVH-2RV",1782223233,"GFT5-XQN","Female"
"LVVH-2RV",1782223304,"GDK2-RRK","Male"
"LVVH-2RV",1782223305,"GFT5-XQN","Female"
"GN8Z-TPW",1782223344,"G8C2-H2V","Male"
"GL31-TXN",1782223376,"GL31-4LN","Male"
"GGLV-BC8",1782223380,"9CMJ-55Z","Male"
"GGLV-BC8",1782223381,"GX3T-MMR","Female"
"GGLK-JTQ",1782223382,"GLQJ-JGX","Male"
"LZX1-5V4",1782223408,"GGWK-2MD","Male"
"LZX1-5V4",1782223409,"G3NC-76M","Female"
"LTXH-NRG",1782223412,"LZDD-C76","Male"
"LTXH-NRG",1782223413,"GZDS-SGH","Female"
"GHV2-LYR",1782223552,"GGRT-P39","Male"
"GHV2-LYR",1782223553,"GGRT-2DC","Female"
"MSKP-MLZ",1782223554,"LT6S-Z2W","Male"
"MSKP-MLZ",1782223555,"GHZ4-N53","Female"
"GM3R-1WB",1782223556,"GJSX-X7J","Male"
"GM3R-1WB",1782223557,"GXQM-W75","Female"
"KN1L-DV3",1782223584,"GMQN-PK2","Male"
"G2X6-381",1782223620,"L1RC-7P1","Male"
"G2X6-381",1782223621,"GVXK-LVZ","Female"
"GDFH-6RG",1782223622,"L1Q8-65G","Male"
"GDFH-6RG",1782223623,"MXWH-HJ8","Female"
"GJSX-X7J",1782223656,"GL31-TXN","Male"
"GXQM-W75",1782223658,"GGLV-BC8","Male"
"GXQM-W75",1782223659,"GGLK-JTQ","Female"
"G3WH-4D3",1782223672,"LZX1-5V4","Male"
"G3WH-4D3",1782223673,"LZLW-SL6","Female"
"LZLW-9R6",1782223674,"LTXH-NRG","Male"
"LZLW-9R6",1782223675,"LTXH-KX1","Female"
"GFMQ-G9K",1782223680,"KCYQ-4KB","Male"
"GFMQ-G9K",1782223681,"KCZS-XR3","Female"
"G8TG-X6G",1782223682,"L6QR-HFS","Male"
"G8TG-X6G",1782223683,"G8B7-9BY","Female"
"KLGK-1X1",1782223688,"G8CR-LKW","Male"
"KLGK-1X1",1782223689,"GG91-G9X","Female"
"GL3S-DT4",1782223690,"G2LJ-GKX","Male"
"GL3S-DT4",1782223691,"GGHZ-T4Q","Female"
"LZ8B-NC9",1782223696,"MCM9-23J","Male"
"LZ8B-NC9",1782223697,"GC3R-3ZT","Female"
"LZQP-NTF",1782223698,"MK81-H6Q","Male"
"LZQP-NTF",1782223699,"GJ9M-QG8","Female"
"GJSJ-QF8",1782223700,"KHVZ-MP9","Male"
"G64P-J5N",1782223704,"G2X6-381","Male"
"G64P-J5N",1782223705,"GDFH-6RG","Female"
"GFX6-DSM",1782223706,"G6S3-6MH","Male"
"GFX6-DSM",1782223707,"GDFH-6RG","Female"
"LFMJ-513",1782223708,"M3C2-XWW","Male"
"LFMJ-513",1782223709,"G693-PH1","Female"
"LBW9-RJ4",1782223710,"GGVJ-4BR","Male"
"LBW9-RJ4",1782223711,"GGVN-Y9F","Female"
"L6BK-3PX",1782223768,"M9L6-6YN","Male"
"L6BK-3PX",1782223769,"2MYM-NS1","Female"
"KDQW-FYD",1782223770,"LBSY-43P","Male"
"KDQW-FYD",1782223771,"L8M6-YWJ","Female"
"LD33-S1W",1782223772,"GFPR-TPD","Male"
"LD33-S1W",1782223773,"GXNJ-MB2","Female"
"LD33-S1Z",1782223774,"29TB-Z2R","Male"
"LD33-S1Z",1782223775,"KLXB-KKN","Female"
"G83C-K8P",1782223808,"GHWD-SJG","Male"
"G83C-K8P",1782223809,"L2BV-N2N","Female"
"GZ7Q-SKS",1782223810,"GCW3-WKY","Male"
"L1QK-47X",1782223816,"GDLZ-HKD","Male"
"L1QK-47X",1782223817,"G6DW-371","Female"
"9HQ6-6GH",1782223824,"GLTR-YDK","Male"
"9HQ6-6GH",1782223825,"GLB1-8LR","Female"
"LBKY-PR1",1782223826,"M1W5-BFF","Male"
"LBKY-PR1",1782223827,"GGRM-VGM","Female"
"LHLV-GKQ",1782223829,"G6R8-N1X","Female"
"LHLV-GKQ",1782223828,"G8KM-JF3","Male"
"M12G-SFX",1782223830,"LBM7-XLR","Male"
"M12G-SFX",1782223831,"LDSR-1Y7","Female"
"L1QK-47X",1782223840,"GDLZ-HKD","Male"
"L1QK-47X",1782223841,"G6DW-371","Female"
"GS7Q-GLL",1782224000,"LZND-WC8","Male"
"GS7Q-GLL",1782224001,"49ZF-5DR","Female"
"LHNJ-S75",1782224064,"GQVK-KFT","Male"
"LHNJ-S75",1782224065,"GDX3-DG9","Female"
"LZD6-KZ6",1782223872,"GG8K-7CY","Male"
"LZD6-KZ6",1782223873,"GG8K-HS7","Female"
"G8XW-9B2",1782224128,"GD1G-85M","Male"
"G8XW-9B2",1782224129,"GD1G-FJH","Female"
"GX39-FV8",1782224160,"GX3M-513","Male"
"GHJK-KRH",1782224192,"LRHD-9QV","Male"
"GHJK-KRH",1782224193,"LB28-GGJ","Female"
"GX39-FV8",1782224256,"GX3M-513","Male"
"9MH5-29J",1782224384,"9MH5-2Q7","Male"
"9MH5-29J",1782224385,"G6H3-26Y","Female"
"LZZW-6XG",1782224386,"M1W5-BFF","Male"
"LZZW-6XG",1782224387,"9CW5-JNL","Female"
"GGKM-41V",1782224388,"G96M-2XD","Male"
"GGKM-41V",1782224389,"G6H4-KLQ","Female"
"G64T-XXX",1782224672,"GK1D-XMF","Male"
"G64T-XXX",1782224673,"G2SW-YYH","Female"
"LY2R-4K1",1782224680,"GC4D-SD4","Male"
"LY2R-4K1",1782224681,"G6XQ-8RB","Female"
"GSY2-33D",1782224736,"GHV2-LYR","Male"
"GSY2-33D",1782224737,"MSKP-MLZ","Female"
"GX3R-VH8",1782224738,"GM3R-1WB","Male"
"GX3R-VH8",1782224739,"9HP7-GKD","Female"
"KLYB-TZ2",1782224752,"KN1L-DV3","Male"
"L1RC-7P1",1782224768,"G2VR-PH7","Male"
"L1RC-7P1",1782224769,"LZKK-97Y","Female"
"GVXK-LVZ",1782224770,"GZNX-VK7","Male"
"L1Q8-65G",1782224772,"L1Z8-522","Male"
"L1Q8-65G",1782224773,"L1S4-4N9","Female"
"MXWH-HJ8",1782224774,"LDW5-FB6","Male"
"MXWH-HJ8",1782224775,"LDW5-N39","Female"
"L1Q8-65G",1782224780,"L1Z8-522","Male"
"L1Q8-65G",1782224781,"L1S4-4N9","Female"
"MXWH-HJ8",1782224782,"LDW5-FB6","Male"
"MXWH-HJ8",1782224783,"LDW5-N39","Female"
"KHQ1-JT1",1782224784,"G3XY-MRY","Male"
"KHQ1-JT1",1782224785,"L22Z-JM6","Female"
"29YV-ZPM",1782224786,"G2C4-YSZ","Male"
"29YV-ZPM",1782224787,"G2CH-MR5","Female"
"GGK3-XW9",1782224788,"GGK3-Y1R","Male"
"GGK3-XW9",1782224789,"GGK3-KGK","Female"
"M6Z8-D8X",1782224816,"9HGP-DBV","Male"
"M6Z8-D8X",1782224817,"LXWD-248","Female"
"GJ5W-RHR",1782224818,"KX2S-NX6","Male"
"GJ5W-RHR",1782224819,"M9QY-6V5","Female"
"9C66-968",1782224820,"2Z9Z-RJP","Male"
"9C66-968",1782224821,"J3G8-FH6","Female"
"L8YW-JQY",1782224822,"GD2Y-F8L","Male"
"L8YW-JQY",1782224823,"GD2Y-8NF","Female"
"G8CT-7SW",1782224824,"GH19-LXC","Male"
"G8CT-7SW",1782224825,"GVGQ-LNW","Female"
"GHKB-XPD",1782224832,"9CX7-8SB","Male"
"GHKB-XPD",1782224833,"GKNH-BT4","Female"
"LCPY-LWT",1782224840,"GHXF-392","Male"
"LCPY-LWT",1782224841,"GZVJ-H15","Female"
"G3F4-SVG",1782224864,"9Q3R-16G","Male"
"G3F4-SVG",1782224865,"L5T6-8LB","Female"
