"fid","QID","name","lifespan","age_at_death","birth_country","children","siblings"
"GGX6-MKF",NA,"Lady Mary Davenport","1287 - 1361",74,"UK:Great Britain",8,0
"GGZW-2QL",NA,"Peder Klasson Fleming","1330 - 1406",76,"Denmark",2,0
"GGZW-F55",NA,"Kristina Gese","1324 - 1424",100,"Sweden",2,0
"GH4L-984",NA,"Sir John Herries","1404 - 1483",79,"UK:Great Britain",1,12
"GHB2-168",NA,"Nicole Pepdie","1342 - 1445",103,"UK:Great Britain",5,0
"GHB2-PD9",NA,"Thomas Home","1345 - 1426",82,"UK:Great Britain",5,0
"GHBP-YNM",NA,"Duncan Cairns of that Ilk","1336 - 1390",54,"UK:Great Britain",1,0
"GHS2-JK5",NA,"Margaret MacArkill","1320 - 1388",68,"UK:Great Britain",3,0
"GHTP-WLW",NA,"John De Boswell - Second Lord of Balgregie","1347 - 1395",48,"UK:Great Britain",4,1
"GHX9-YYM",NA,"Alexander de Abernethy","1271 - 1315",44,"UK:Great Britain",5,2
"GJ16-T8K",NA,"Christian Erskine","1345 - 1409",65,"UK:Great Britain",2,2
"GJ1F-3NQ",NA,"Sir Maurice de Moravia 1st Earl of Strathearn, 3rd of Drumsagard","1307 - 1346",38,"UK:Great Britain",1,4
"GJ1X-TZN",NA,"Elizabeth McClellan","1420 - 1440",20,"UK:Great Britain",1,0
"GJ44-MXX",NA,"William John de Erskine","1395 - 1454",59,"UK:Great Britain",2,1
"GJ8Y-MMN",NA,"Lady Sarah Warrett","1379 - 1419",40,"UK:Great Britain",3,4
"GJCD-DWX",NA,"Sir John Sibbald Of Balgonie","1400 - 1451",51,"UK:Great Britain",4,0
"GJJ1-XQT",NA,"Edmund Gifford of Sherifhall","1335 - 1378",43,"UK:Great Britain",3,2
"GJJN-RDH",NA,"Iwerydd Rosser ferch Lewys","1234 - 1305",71,"UK:Great Britain",3,0
"GJNF-KP4",NA,"Gruffydd Dwnn ap Cadwgan","1310 - 1364",54,"UK:Great Britain",18,15
"GJSF-ZMS",NA,"Tangwystl ferch Rhys","1250 - 1283",33,"UK:Great Britain",1,1
"GJY1-CTX",NA,"Lady Margaret Melville of Cairnbee","1354 - Unknown",NA,"UK:Great Britain",3,0
"GK1B-1HR",NA,"Mrs. William de Mobberley","1256 - Unknown",NA,"UK:Great Britain",2,0
"GK2B-HY4",NA,"John Graham of Dundaff, 9th Earl of Menteith","1300 - 1347",47,"UK:Great Britain",7,1
"GK2W-P1S",NA,"Mrs Robert Crossebi","Unknown - Unknown",NA,"UK:Great Britain",3,0
"GK3S-CN7",NA,"Mrs. Kent Tatesham","1382 - Unknown",NA,"UK:Great Britain",2,0
"GK3S-MGF",NA,"Sir Kent Tatesham","1380 - 1430",50,"UK:Great Britain",2,0
"GK42-8LL",NA,"John Ap Grond","1360 - Unknown",NA,"UK:Great Britain",1,0
"GK5Q-NFS",NA,"Matgaetha Karlsdotter Gadda","1364 - 1418",54,"Sweden",1,1
"GK6F-YL9",NA,"Lord John Dundas","1330 - 1350",21,"UK:Great Britain",1,0
"GK6N-CMP",NA,"Mrs Alexander Gordon","Unknown - Unknown",NA,NA,1,0
"GK6N-CNJ",NA,"Sir Alexander 3rd Laird Of Stitchill Gordon Of Stitchill","1375 - 1412",37,NA,3,0
"GK6N-M6T",NA,"Lady Eleanor Douglas","1370 - 1425",55,"UK:Great Britain",2,5
"GK8S-S1Z",NA,"Margaret Douglas","1320 - Unknown",NA,"USA",4,0
"GKJV-GQD",NA,"Margaret","1375 - Unknown",NA,"UK:Great Britain",1,0
"GKNF-18J",NA,"Adam ap Cynhaethwy","1255 - 1307",52,NA,2,0
"GKSK-DY5",NA,"Peter DeTyes","1280 - Unknown",NA,"UK:Great Britain",1,0
"GKT5-99J",NA,"Mrs John Stewart","1330 - Unknown",NA,"UK:Great Britain",2,0
"GKVV-DH8",NA,"Sir William Scott of Balweary","1350 - 1406",56,"UK:Great Britain",2,0
"GKXR-YS8",NA,"William DeMorley","1265 - Unknown",35,"UK:Great Britain",1,0
"GKZB-4K9",NA,"Thomas Boyd","1323 - 1367",44,"UK:Great Britain",4,3
"GL29-Q76",NA,"Janet More","1300 - Unknown",NA,"UK:Great Britain",1,0
"GL2M-YKR",NA,"John Menteith, First Lord of Kerse","1325 - 1382",57,"UK:Great Britain",6,3
"GL2M-ZHN",NA,"Andrew Lyle","1377 - 1405",28,"UK:Great Britain",3,0
"GL3P-JBQ",NA,"Beatrice","1380 - Unknown",NA,NA,4,0
"GL67-S9F",NA,"Hedwig of Sagan Queen Consort of Poland","Unknown - 1390",40,NA,2,7
"GL9D-6PW",NA,"Wenceslas von Sachsen-Wittenberg, I, Herzog, Kurfürst zu Sachsen, Herzog zu Braunschweig-Lünebur","1335 - 1388",53,"Germany",7,10
"GLJT-K44",NA,"Mrs Esbjorn Esbjornsson","1410 - 1465",55,"Sweden",1,0
"GLK2-CZZ",NA,"John de Moncrieff 7th of that ilk","1409 - 1475",66,"UK:Great Britain",6,3
"GLK2-N4J",NA,"Catherine Boyd","1375 - 1405",30,"UK:Great Britain",10,1
"GLK2-R9M",NA,"Mary De Menteith","1295 - 1367",72,"UK:Great Britain",3,0
"GLK5-8YK",NA,"Baroness of Balgonie Joan Livingston baroness of balgonie","1405 - 1439",34,"UK:Great Britain",4,8
"GLK5-FVG",NA,"Alexander Lindsay - Lord Glenesk","1329 - 1381",52,"UK:Great Britain",9,7
"GLKK-5ZJ",NA,"Catherine Stewart","1346 - 1386",40,"UK:Great Britain",1,3
"GLKK-PGJ",NA,"Isabel Graham","1280 - Unknown",NA,"UK:Great Britain",3,1
"GLMV-3DQ",NA,"Unknown","Unknown - Unknown",NA,NA,1,0
"GLNB-D56",NA,"Unknown","Unknown - Unknown",NA,NA,1,0
"GLS4-S3V",NA,"Ingeborg Kettilvasta Dotter","1336 - 1390",54,"Sweden",2,0
"GLS4-TGW",NA,"Claus Lydekesson Djäkn","1379 - 1437",58,NA,1,0
"GLSM-46N",NA,"Tibota de Pulford","1318 - 1380",62,"UK:Great Britain",1,1
"GLT6-6M1",NA,"Andrew Gray 1st Lord Gray","1390 - 1469",79,"UK:Great Britain",5,7
"GLTD-8YP",NA,"Elizabeth Wemyss","1394 - 1470",76,"UK:Great Britain",5,4
"GLX3-2CM",NA,"Anne","1270 - Unknown",NA,"UK:Great Britain",4,0
"GLZJ-3Z6",NA,"Mrs Jacob Finkekn Hvittis","1380 - Unknown",NA,"Finland",1,0
"GLZS-H3Z",NA,"Henrik","1390 - Unknown",NA,"Finland",1,0
"GLZS-J4F",NA,"Mrs. Henrik","1390 - Unknown",NA,"Finland",1,0
"GM17-1TY",NA,"Sir James Stewart 1st Baron of Pierston","1276 - 1333",57,"UK:Great Britain",3,8
"GM17-JZX",NA,"Alexander Montgomery","1305 - 1388",83,"UK:Great Britain",2,4
"GM2G-4J3",NA,"Anders Hynninen","1380 - Unknown",NA,"Finland",1,0
"GM2G-8CG",NA,"Johan Hansson","1375 - 1450",75,"Sweden",1,0
"GM2G-ZJ5",NA,"Kerstin Eriksdotter","1375 - 1450",75,"Sweden",1,0
"GMBN-19Z",NA,"William De Weston V","1330 - 1418",88,"UK:Great Britain",6,3
"GMN1-GZS",NA,"Ellen Daniell","1340 - Unknown",NA,"UK:Great Britain",6,0
"GMN3-QTL",NA,"Tomas Nicolai Klasson Djäkne","1401 - 1452",51,"Finland",1,0
"GMYR-JXD",NA,"Eleanor ferch Thomas","1335 - 1365",30,"UK:Great Britain",3,2
"GN2X-YR9",NA,"METCALFE KAYLE","1365 - 1385",20,"UK:Great Britain",1,0
"GN35-TP9",NA,"Sir Edmund Willoughby","1360 - 1396",36,"UK:Great Britain",1,0
"GN5H-PNC",NA,"John de Barden","1329 - 1378",49,"UK:Great Britain",3,0
"GN6X-KHJ",NA,"Sir Roger Kirkpatrick Of Closeburn And Bridburgh","1380 - 1460",80,"UK:Great Britain",1,0
"GN6X-LR5",NA,"Jean Haliburton","1358 - 1400",42,NA,10,5
"GN7V-HDS",NA,"Filip Karlsson Folkunga Lama","1340 - 1407",67,"Sweden",1,2
"GN9G-5Z3",NA,"Mary Menteith","1307 - Unknown",NA,"UK:Great Britain",1,0
"GN9G-LVH",NA,"William Montifichet","1300 - Unknown",NA,"UK:Great Britain",1,0
"GN9V-95Y",NA,"Ann Seaver","1336 - Unknown",NA,"UK:Great Britain",1,0
"GNB2-HRG",NA,"Lettice","1310 - 1408",98,"UK:Great Britain",5,0
"GNB2-NZV",NA,"Agnes Graham - Heiress of Dalkeith","1308 - 1377",69,"UK:Great Britain",8,1
"GNBL-YYH",NA,"Lady Mary Stewart","1363 - 1420",57,"UK:Great Britain",5,5
"GNJ3-JPW",NA,"Gruffydd Ap Nicholas","1360 - Unknown",NA,"UK:Great Britain",1,0
"GNKB-XBV",NA,"Mary II, Countess of Menteith","1295 - 1360",65,"UK:Great Britain",7,5
"GNNL-26Z",NA,"Baron Thomas d' Aunay","1332 - 1391",59,"UK:Great Britain",2,1
"GNRD-63Q",NA,"Lady Elizabeth Fitz Ralph","1328 - 1394",66,NA,2,0
"GNXX-ZJ5",NA,"Sir John De Glen of Inchmartin and Balmuto","1349 - 1419",70,"UK:Great Britain",11,1
"GQ2G-1R4",NA,"Hywel Sais ap Einion","1272 - 1320",48,"UK:Great Britain",14,0
"GQF1-SDB",NA,"Gilbert Grierson","1353 - 1425",72,"UK:Great Britain",4,3
"GQMX-BBY",NA,"Gwladus ferch Gruffudd","1230 - Unknown",NA,"UK:Great Britain",3,0
"GQMX-TWT",NA,"Ieuan ap Rhys ap Genillin ap Rhys ""Gôch""","1230 - Unknown",NA,"UK:Great Britain",3,0
"GQN9-6N4",NA,"David Barclay","1294 - 1350",56,"UK:Great Britain",4,2
"GQP4-M6S",NA,"Kristina Magnusdotter","1300 - Unknown",NA,"Sweden",11,1
"GQP8-1MH",NA,"Jakob Finken Hvittis","1375 - 1450",75,"Finland",1,0
"GQTW-RYY",NA,"Roger Bolton","1430 - 1482",52,"UK:Great Britain",1,0
"GQTW-WVV",NA,"Margaret W McNelly","1435 - 1455",20,"UK:Great Britain",1,0
"GS2M-WTX",NA,"NN Magnusdotter","Unknown - Unknown",NA,NA,1,1
"GS5Y-N68",NA,"Lady Beatrice de Lindsay - Baroness Douglas","1285 - 1352",67,"UK:Great Britain",12,6
"GS6B-NVL",NA,"Lucy Gilford","1340 - 1385",45,"UK:Great Britain",6,0
"GS6N-2CB",NA,"Richard Walwyn","1337 - Unknown",55,"UK:Great Britain",5,1
"GS8V-PDL",NA,"Alexander de Bethune","1280 - 1332",52,"UK:Great Britain",2,0
"GSBP-NC9",NA,"Elizabeth Appleton","1395 - Unknown",NA,"UK:Great Britain",1,1
"GSCX-DV9",NA,"JOAN LE GRANT","1364 - 1384",20,"UK:Great Britain",3,0
"GSGL-LTL",NA,"Elizabeth Lennox - Countess Of Lennox","1380 - 1429",49,"UK:Great Britain",2,2
"GSH7-25G",NA,"John Kennedy 3rd of Blairquhan","Unknown - 1500",61,"UK:Great Britain",5,0
"GSLZ-BNP",NA,"Donald MacDonald 8th Lord of the Isles","1360 - 1423",63,"UK:Great Britain",5,7
"GSPY-SG5",NA,"Sir Michael Scott 6th of Balwearie","1375 - 1440",65,"UK:Great Britain",2,1
"GSS9-DG7",NA,"Isabel Heaton","1318 - 1344",26,"UK:Great Britain",5,1
"GV46-SMJ",NA,"John de Vaux III - Lord of Dirleton","1270 - 1309",39,NA,2,0
"GV4D-F82",NA,"Adam Hepburn","1300 - 1371",71,"UK:Great Britain",2,1
"GV5K-3L5",NA,"Sir Morgan the Rebel of Glamorgan ap Meredith","Unknown - Unknown",NA,"UK:Great Britain",1,0
"GV5K-J4G",NA,"Gwenllian verch Daffyd","Unknown - Unknown",NA,NA,1,0
"GV5W-LTL",NA,"Sir Willam Hay Knight of Locherworth","1328 - 1392",64,NA,2,1
"GVFK-B53",NA,"Marjorie Stirling","1330 - 1359",29,"UK:Great Britain",5,7
"GVJ4-1VV",NA,"John Johnstone of that Ilk","Unknown - 1493",54,"UK:Great Britain",1,0
"GVK6-RTH",NA,"John Carlyle","1370 - 1433",63,"UK:Great Britain",1,1
"GVKW-MYV",NA,"Elizabeth Flaubert","1370 - Unknown",NA,"UK:Great Britain",1,0
"GVQ6-TK5",NA,"Dornagilla MacLachlan","1272 - 1320",48,"UK:Great Britain",3,0
"GVQH-HV7",NA,"Margaret Douglas","1425 - 1484",59,"UK:Great Britain",5,2
"GVQX-W99",NA,"Sir John MacDougall 5th of Dunollie and of Lorn,  ""Iain MacDhùghaill"", ""Eóin Bacach""","1270 - 1316",46,"UK:Great Britain",4,4
"GVSL-4CS",NA,"William de Montifex Baron of Cargill","1305 - 1366",61,"UK:Great Britain",3,0
"GVSQ-FXG",NA,"John St Clair of Herdmanston and Polwarth","1418 - 1481",63,"UK:Great Britain",2,12
"GVWW-DC9",NA,"Sir Thomas de Hay 6th  of Locherworth","1354 - 1399",45,"UK:Great Britain",2,0
"GVYC-Z5Z",NA,"Birgitta Jacobsdotter Kurki","1340 - 1370",30,"Finland",4,1
"GW2J-YK3",NA,"Joan Leghe","1356 - 1449",93,"UK:Great Britain",6,0
"GW38-VCT",NA,"Thomas de Leigh","1395 - 1439",44,"UK:Great Britain",5,1
"GW3Q-N8R",NA,"Ingeborg of Holstein-Plön","1314 - 1348",34,"Germany",8,2
"GW4L-4ZH",NA,"William de Landells","1345 - 1390",45,"UK:Great Britain",1,0
"GWF5-XP4",NA,"Lady Majory Dunbar","1389 - 1429",40,"UK:Great Britain",10,12
"GWRH-21F",NA,"Thomas Corbet","1340 - 1424",84,"UK:Great Britain",4,0
"GWW4-8Q8",NA,"Ragnhild Johansdotter","1380 - 1460",80,"Sweden",1,0
"GWW4-MPM",NA,"Ragvald Petersson Gumsehuvud","1370 - 1452",82,"Sweden:Gotland",1,0
"GWX8-18D",NA,"Catherine Stafford","1299 - 1361",62,"UK:Great Britain",6,7
"GWYW-XVZ",NA,"Lady Margaret Seton","1395 - 1479",84,"UK:Great Britain",1,0
"GX3M-5RT",NA,"John Melville - First Lord of Raith","1346 - 1427",80,"UK:Great Britain",1,1
"GX43-M85",NA,"Sir Roger Burley","1335 - 1399",64,"UK:Great Britain",6,1
"GX9C-J23",NA,"John Maitland","1343 - 1395",52,"UK:Great Britain",5,3
"GXC2-9M7",NA,"Margaret de Menteith","1276 - 1325",49,"UK:Great Britain",5,7
"GXGN-QZY",NA,"Walter Harman","1360 - Unknown",NA,"UK:Great Britain",1,0
"GXJC-NYP",NA,"Ifor ap Llywelyn","1248 - 1285",37,"UK:Great Britain",1,0
"GXLP-N84",NA,"James de Lindsay","1327 - 1358",31,"UK:Great Britain",2,7
"GXLS-6XW",NA,"Sir Roger de Darcy","1260 - 1284",24,"UK:Great Britain",2,0
"GXLS-D69",NA,"Isabel De Aton Lady d'Arcy","1270 - Unknown",49,"UK:Great Britain",1,0
"GXMM-819",NA,"Ralph le Boteler","1272 - 1342",70,"UK:Great Britain",3,0
"GXMM-PF9",NA,"Hawise Gobion","1282 - 1360",77,"UK:Great Britain",3,1
"GXRQ-3DS",NA,"Alison Mary Bell","1284 - 1361",77,"UK:Great Britain",2,1
"GXSV-RQP",NA,"Sir John Danzielstoun - Governor of Dumbar Castle","1307 - 1350",43,"UK:Great Britain",6,0
"GXVN-SK1",NA,"Lady Christian Kerr - Lady of Sanquhar","1330 - 1424",94,"UK:Great Britain",10,0
"GXWS-GFZ",NA,"Jolenta von Leiningen","1350 - 1434",84,NA,2,4
"GZ4V-2GT",NA,"John Wemyss - Lord of Reres","1368 - 1428",60,"UK:Great Britain",9,0
"GZ6B-LHK",NA,"Ingeborg Arendtsdotter Ulv","1416 - 1516",100,"Sweden",1,4
"GZBJ-HH6",NA,"The Exiled Emperor Constantine II Asen of Bulgaria","1369 - 1422",53,"Bulgaria",2,2
"GZND-Z96",NA,"Walter of Faslane Earl of Lennox","1320 - 1388",68,"UK:Great Britain",3,0
"GZQ5-H48",NA,"Agnes verch Dafydd","1305 - Unknown",NA,"UK:Great Britain",5,2
"GZRY-T4G",NA,"Lady Alice Butler","1383 - 1442",59,"UK:Great Britain",4,0
"HH66-4WX",NA,"Margaret Guines","1260 - 1304",44,"France",14,6
"K29P-Y1N",NA,"Gwerful Ferch HYWEL CAERLLION","1272 - Unknown",NA,NA,5,0
"K2PW-33N",NA,"Sir Charles Lennard I","1341 - Unknown",NA,"UK:Great Britain",2,0
"K4T5-MPV",NA,"Jean Barclay","1329 - 1399",70,"UK:Great Britain",2,3
"K6S2-5L7",NA,"Queen Euphemia Ross of Scotland","1329 - 1386",57,"UK:Great Britain",4,3
"K83Q-FBB",NA,"Elizabeth de la Hay","1381 - Unknown",NA,"UK:Great Britain",2,3
"K89M-3N9",NA,"Margaret Sutton","1362 - 1420",58,"UK:Great Britain",1,2
"K8RT-425",NA,"Philippa Montagu","1333 - 1381",48,"UK:Great Britain",5,5
"KCWM-JZX",NA,"Sir David Fleming Lord of Biggar","1330 - 1406",76,"UK:Great Britain",4,1
"KD9B-725",NA,"Adelicia or Eva verch Richard","1098 - 1245",147,"UK:Wales:Anglesey",7,5
"KDQ8-TWV",NA,"Joan of Kent","1326 - 1385",58,"UK:Great Britain",6,3
"KFY7-3C8",NA,"Sir Henry Scrope","1312 - 1391",78,"UK:Great Britain",8,8
"KGSW-GJN",NA,"Nils Olofsson Tavast","Unknown - Unknown",NA,"Finland",9,8
"KHPN-TKF",NA,"Joan de Holland","1280 - 1328",48,"UK:Great Britain",9,5
"KJ4B-PPF",NA,"Ralph Stafford 1st Earl","1298 - 1372",73,"UK:Great Britain",9,7
"KJ4K-3G7",NA,"Sir Thomas Dutton","1314 - 1381",66,"UK:Great Britain",9,4
"KJW3-QCW",NA,"John WORTLEY","1358 - 1436",78,"UK:Great Britain",5,0
"KLM6-HYT",NA,"Katarina Kettilsdotter Glysing","1339 - 1413",74,NA,6,6
"KLQ7-2LP",NA,"David de Edge","1300 - Unknown",NA,"UK:Great Britain",1,0
"KNDD-KRS",NA,"Richard De Burgh 2nd Earl of Ulster","1259 - 1326",67,"UK:Northern Ireland",13,5
"KNH9-QGC",NA,"Sir William de Grandison I","1255 - 1335",80,"UK:Great Britain",9,12
"KNHF-5YB",NA,"Johan von Theinen","1342 - 1397",55,"Germany",2,0
"KNXZ-HD8",NA,"John de Dalrymple","1339 - Unknown",NA,"UK:Great Britain",1,1
"KX9D-DN8",NA,"John Maxwell","1310 - 1373",63,"UK:Great Britain",4,0
"KZ64-VXQ","Q61896058","Lady Sibyl de Tregoz","1271 - 1334",63,"UK:Great Britain",9,5
"KZ78-7TP",NA,"Erik Bydelsbak","Unknown - Unknown",NA,NA,4,0
"KZF6-R8D",NA,"Sir Thomas de la Haye 7th Lord of Erroll","1342 - 1406",64,"UK:Great Britain",7,1
"KZZH-H9Z",NA,"Alice de Tosny","1284 - 1324",40,"UK:Great Britain",9,1
"L18D-HG7",NA,"John Mowat","1365 - 1435",70,"UK:Great Britain",2,0
"L1F2-QVC",NA,"Alan Seton de Wyntown","1291 - 1347",56,"UK:Great Britain",2,1
"L1KG-GZ7",NA,"Thomas Murray","1383 - 1438",55,"UK:Great Britain",11,2
"L1MX-L5D",NA,"Beatrix de Dundas","1416 - 1459",43,"UK:Great Britain",6,0
"L1VL-21C",NA,"Erskine","1395 - Unknown",NA,"UK:Great Britain",1,0
"L1W5-QRF",NA,"Margaret Douglas","1305 - 1374",69,"UK:Great Britain",2,0
"L1XK-NGF",NA,"Sir Walter Ogilvy of Wester Powrie, of Auchterhouse - Sheriff of Forfar","1347 - 1391",44,"UK:Great Britain",7,2
"L28J-ZZF",NA,"Beatrice de Leigh","1343 - 1389",46,"UK:Great Britain",4,0
"L2V9-6PF",NA,"Janet Glendening","Unknown - 1412",NA,"UK:Great Britain",4,4
"L4BB-391",NA,"Robert de Holand III","1278 - 1328",50,"UK:Great Britain",9,5
"L4BZ-J6M",NA,"Gwensi Salter","1375 - Unknown",NA,"UK:Great Britain",1,0
"L4BZ-JXG",NA,"Richard John Salter","1370 - Unknown",NA,"UK:Great Britain",1,0
"L4WP-FXD",NA,"Margaret Heron","1294 - 1378",84,"UK:Great Britain",3,3
"L5KB-56R",NA,"Ankaret Boteler","Unknown - 1361",NA,NA,8,6
"L5NR-BMN",NA,"Malcolm Drummond 10th Thane of Lennox","1296 - 1346",50,"UK:Great Britain",6,4
"L5R1-7B2",NA,"Heinrich von Lepel","1425 - 1468",43,"Germany",1,1
"L5Y4-V75",NA,"Katherine Houghton de Houghton","1308 - 1368",60,"UK:Great Britain",14,5
"L5YR-ZZ5",NA,"Gilbert DeCarrick","1280 - 1346",66,"UK:Great Britain",1,0
"L5YW-M2Y",NA,"Alienor le Strange","1328 - 1396",68,"UK:Great Britain",9,6
"L5ZH-9GC",NA,"Marjorie Marceline Stewart","1375 - 1421",46,"UK:Great Britain",3,5
"L647-GVL",NA,"Sir Archibald Douglas , the Tyneman, 4th Lord of Douglas","1297 - 1333",36,"UK:Great Britain",6,2
"L6HF-T8H",NA,"Margaret Edmonston","1350 - 1398",48,"UK:Great Britain",4,0
"L6JY-N22",NA,"Gruffydd Fychan ap Gruffydd ap Madog","1325 - 1369",44,"UK:Great Britain",3,2
"L6K9-SVM",NA,"Piers de Cockburn of Henderland","1365 - 1418",53,"UK:Great Britain",5,0
"L6KK-BW5","Q648516","Sir James The Black Douglas Lord of Hermiston","1286 - 1330",44,"UK:Great Britain",1,0
"L6QL-NQD",NA,"Hugh de Cotton","1315 - 1360",45,"UK:Great Britain",5,1
"L6RH-8RG",NA,"Thomas de Barri I","1300 - Unknown",NA,"UK:Great Britain",2,0
"L6RH-D9D",NA,"Joanna Bredwardine","1301 - Unknown",NA,"UK:Great Britain",8,5
"L7X2-GGQ",NA,"Princess Matilda Maud Bruce","1303 - 1353",50,"UK:Great Britain",10,4
"L811-Q29",NA,"Amy Langston","1350 - 1400",50,"UK:Great Britain",2,0
"L83F-P49",NA,"Isabella ""Isabel"" Cornwall","1348 - 1424",76,"UK:Great Britain",4,4
"L84W-XTN",NA,"Lady Marjory Sinclair of Roslyn Castle","1376 - Unknown",NA,"UK:Great Britain",5,9
"L857-MBJ",NA,"Adolph III von der Mark Earl of Cleves","1334 - 1394",60,"Germany",9,7
"L857-MG3",NA,"John Somerville","1345 - 1400",55,"UK:Great Britain",4,1
"L89H-FHD",NA,"Elizabeth Stewart Princess of Scotland","1346 - 1389",43,"UK:Great Britain",16,9
"L8MB-CG7",NA,"Sir James Douglas 2nd Earl of Douglas","1358 - 1388",30,"UK:Great Britain",5,1
"L8MB-CP1",NA,"Sir Walter Stewart 6th High Steward of Scotland","1296 - 1326",30,"UK:Great Britain",4,4
"L8QP-V67",NA,"Sir William Coggeshall ,Knight","1358 - 1426",68,"UK:Great Britain",4,1
"L8T8-MQL",NA,"Alice Talbot","1388 - 1436",48,NA,11,7
"L8Y1-ZR2",NA,"Iliana Åkesdotter","Unknown - Unknown",NA,NA,3,1
"L9CX-SNH",NA,"Lady Margaret Stewart -4th Countess of Angus","1354 - 1417",63,"UK:Great Britain",2,2
"L9PZ-3HP",NA,"Brita Björnsdotter","Unknown - Unknown",NA,NA,1,0
"LB15-BCC",NA,"Mary Isabella Lamont","1318 - 1364",46,NA,8,0
"LB15-X24",NA,"Lady Marguerite Turnbull of Minto","1332 - 1381",49,"UK:Great Britain",2,2
"LB1S-5V6","Q1325750","Eleanor of Lancaster","1318 - 1372",53,"UK:Great Britain",6,6
"LB3F-1WH",NA,"Sir John Beauchamp 2nd Baron Beauchamp of Somerset","1304 - 1343",38,"UK:Great Britain",7,4
"LB5T-GL5",NA,"Roger Mortimer 2nd Earl of March","1328 - 1360",31,"UK:Great Britain",6,2
"LBBG-Z47",NA,"Olof Lillia Lilja","1370 - 1450",80,"Sweden",1,0
"LBBH-XMW",NA,"Mariota Leslie","1363 - 1429",66,"UK:Great Britain",5,1
"LBC4-65N",NA,"Joyce Botetourt","1348 - 1420",72,"UK:Great Britain",3,10
"LBFG-4CJ",NA,"Sir John Stewart 1st Seigneur d'Aubigny","1380 - 1429",49,"UK:Great Britain",2,0
"LBH8-8GP",NA,"Margaret Elizabeth Hay of Yester","1400 - 1484",83,"UK:Great Britain",9,9
"LBJZ-G5L",NA,"Cecila Seymour","1337 - 1369",32,"UK:Great Britain",5,0
"LBK2-KG9",NA,"Humphrey VII de Bohun 4th Earl of Hereford","1276 - 1322",46,"UK:Great Britain",11,4
"LBLF-JD6",NA,"Efa verch Griffith ap Tudur","1293 - Unknown",NA,"UK:Great Britain",3,1
"LBP4-GRZ",NA,"Agnes O Cathan","1279 - 1368",89,"UK:Northern Ireland",3,5
"LBR7-74G",NA,"Joanna von Jülich","1368 - 1415",47,"Germany",4,3
"LBRW-Q64",NA,"Margarete von Bayern Duchesse consort de Bourgogne","1363 - 1424",61,"Netherlands",8,9
"LBSF-MV8",NA,"David Dunbar of Cockburn and Auchtermonzie","1379 - 1443",64,"UK:Great Britain",4,12
"LBT8-8YZ",NA,"Margaret Leslie","1315 - 1350",35,"UK:Great Britain",7,5
"LBXK-VY8",NA,"Mary FitzAlan","1325 - 1396",71,"UK:Great Britain",2,8
"LBXQ-Q1K",NA,"Margaret Porter","1304 - 1361",57,"UK:Great Britain",7,2
"LBZ6-PXL",NA,"Marged ferch Robert","1304 - Unknown",NA,"UK:Great Britain",1,12
"LBZW-9QB",NA,"NN Trottesdotter","Unknown - Unknown",NA,NA,3,9
"LC3T-1TZ",NA,"George Hoppringill","1350 - Unknown",NA,"UK:Great Britain",1,0
"LC58-K7S",NA,"Magnus II ""Torqatus"" von Braunschweig-Lüneburg","1324 - 1373",49,"Germany",11,6
"LC5S-WPR",NA,"Elizabeth Harborne","1360 - 1454",94,"UK:Great Britain",2,0
"LCCP-BCX",NA,"Lady Elizabeth Douglas","1394 - 1451",57,"UK:Great Britain",3,4
"LCFS-P6D",NA,"Walter Drummond of Cargill and Stobhall","1389 - 1445",55,"UK:Great Britain",6,9
"LCG6-96X",NA,"Agnes Randolph Countess of Dunbar and March","1300 - 1369",69,"UK:Great Britain",10,2
"LCMX-FK6",NA,"Ingeborg Göransdotter","Unknown - Unknown",NA,NA,9,2
"LCPR-Q1R",NA,"Frederick, Duke of Bavaria House of Wittelsbach","1339 - 1393",54,"Germany",7,2
"LCX3-BN9",NA,"Lars","Unknown - Unknown",NA,NA,1,0
"LCXL-SPR",NA,"Bengt Karlsson Färla","Unknown - Unknown",NA,NA,1,0
"LD33-RSW",NA,"Lady Janet Dunbar","1390 - 1434",45,"UK:Great Britain",7,1
"LD39-ZZS",NA,"Christian verch Gwarin Ddu","1277 - 1365",88,"UK:Great Britain",7,0
"LD5Z-46R",NA,"Ragvald Eriksson","1350 - 1410",61,NA,1,0
"LD5Z-77Y",NA,"Birger Johnsson Lilja","1330 - Unknown",NA,"Sweden",1,0
"LD5Z-7HK",NA,"Ramborg Karlsdotter","1325 - 1374",49,"Sweden",1,0
"LD5Z-7P4",NA,"Germund Jonsson","1340 - Unknown",NA,"Sweden",1,0
"LD5Z-D9B",NA,"Bengt Philippusson Tillbakaseende ulv","Unknown - Unknown",NA,NA,1,5
"LD99-HZC",NA,"Margaret Fitton","Unknown - 1307",54,"UK:Great Britain",5,1
"LDHD-JQQ",NA,"Katharina von Anhalt-Bernburg","1332 - 1390",58,"Germany",13,7
"LDKF-P5Z",NA,"Sir Adam Forrester - Laird of Corstorphine","1285 - 1365",80,"UK:Great Britain",8,0
"LDLX-DMW",NA,"Lucia Hellesby","1294 - 1335",41,"UK:Great Britain",14,4
"LDPW-677",NA,"Pernel Butler","1332 - 1368",36,"Ireland",3,5
